,Emeas[MeV],DiffRate[s-1MeV-1],Spectrum[MeV-1]
46906,46.906,0.000113524,0.00340572
46907,46.907,0.000113448,0.00340344
46908,46.908,0.000113373,0.00340119
46909,46.909,0.000113298,0.00339894
46910,46.91,0.000113223,0.00339669
46911,46.911,0.000113147,0.00339441
46912,46.912,0.000113072,0.00339216
46913,46.913,0.000112997,0.00338991
46914,46.914,0.000112922,0.00338766
46915,46.915,0.000112847,0.00338541
46916,46.916,0.000112772,0.00338316
46917,46.917,0.000112696,0.00338088
46918,46.918,0.000112621,0.00337863
46919,46.919,0.000112546,0.00337638
46920,46.92,0.000112471,0.00337413
46921,46.921,0.000112396,0.00337188
46922,46.922,0.000112321,0.0033696299999999998
46923,46.923,0.000112246,0.0033673799999999997
46924,46.924,0.000112171,0.00336513
46925,46.925,0.000112096,0.0033628800000000004
46926,46.926,0.000112021,0.0033606300000000003
46927,46.927,0.000111946,0.0033583800000000002
46928,46.928,0.000111872,0.00335616
46929,46.929,0.000111797,0.00335391
46930,46.93,0.000111722,0.00335166
46931,46.931,0.000111647,0.0033494099999999997
46932,46.932,0.000111572,0.00334716
46933,46.933,0.000111497,0.0033449100000000004
46934,46.934,0.000111423,0.0033426899999999997
46935,46.935,0.000111348,0.00334044
46936,46.936,0.000111273,0.00333819
46937,46.937,0.000111198,0.00333594
46938,46.938,0.000111124,0.00333372
46939,46.939,0.000111049,0.00333147
46940,46.94,0.000110974,0.00332922
46941,46.941,0.0001109,0.003327
46942,46.942,0.000110825,0.00332475
46943,46.943,0.000110751,0.0033225299999999998
46944,46.944,0.000110676,0.0033202799999999997
46945,46.945,0.000110601,0.0033180299999999996
46946,46.946,0.000110527,0.0033158099999999998
46947,46.947,0.000110452,0.00331356
46948,46.948,0.000110378,0.0033113400000000003
46949,46.949,0.000110303,0.00330909
46950,46.95,0.000110229,0.00330687
46951,46.951,0.000110155,0.00330465
46952,46.952,0.00011008,0.0033024
46953,46.953,0.000110006,0.00330018
46954,46.954,0.000109931,0.00329793
46955,46.955,0.000109857,0.00329571
46956,46.956,0.000109783,0.00329349
46957,46.957,0.000109708,0.00329124
46958,46.958,0.000109634,0.00328902
46959,46.959,0.00010956,0.0032868
46960,46.96,0.000109486,0.00328458
46961,46.961,0.000109411,0.00328233
46962,46.962,0.000109337,0.00328011
46963,46.963,0.000109263,0.00327789
46964,46.964,0.000109189,0.00327567
46965,46.965,0.000109115,0.0032734500000000002
46966,46.966,0.000109041,0.00327123
46967,46.967,0.000108966,0.00326898
46968,46.968,0.000108892,0.00326676
46969,46.969,0.000108818,0.00326454
46970,46.97,0.000108744,0.00326232
46971,46.971,0.00010867,0.0032601
46972,46.972,0.000108596,0.00325788
46973,46.973,0.000108522,0.00325566
46974,46.974,0.000108448,0.0032534400000000002
46975,46.975,0.000108374,0.00325122
46976,46.976,0.0001083,0.003249
46977,46.977,0.000108227,0.00324681
46978,46.978,0.000108153,0.0032445900000000003
46979,46.979,0.000108079,0.00324237
46980,46.98,0.000108005,0.00324015
46981,46.981,0.000107931,0.00323793
46982,46.982,0.000107857,0.0032357099999999997
46983,46.983,0.000107784,0.0032335199999999997
46984,46.984,0.00010771,0.0032313
46985,46.985,0.000107636,0.00322908
46986,46.986,0.000107562,0.00322686
46987,46.987,0.000107489,0.00322467
46988,46.988,0.000107415,0.00322245
46989,46.989,0.000107341,0.00322023
46990,46.99,0.000107268,0.00321804
46991,46.991,0.000107194,0.0032158200000000003
46992,46.992,0.000107121,0.0032136300000000003
46993,46.993,0.000107047,0.0032114099999999996
46994,46.994,0.000106974,0.00320922
46995,46.995,0.0001069,0.0032069999999999998
46996,46.996,0.000106827,0.0032048099999999998
46997,46.997,0.000106753,0.00320259
46998,46.998,0.00010668,0.0032004
46999,46.999,0.000106606,0.00319818
47000,47.0,0.000106533,0.00319599
47001,47.001,0.00010646,0.0031937999999999997
47002,47.002,0.000106388,0.00319164
47003,47.003,0.000106316,0.00318948
47004,47.004,0.000106243,0.00318729
47005,47.005,0.000106171,0.00318513
47006,47.006,0.000106099,0.0031829700000000002
47007,47.007,0.000106026,0.0031807800000000002
47008,47.008,0.000105954,0.00317862
47009,47.009,0.000105882,0.00317646
47010,47.01,0.000105809,0.00317427
47011,47.011,0.000105737,0.0031721099999999997
47012,47.012,0.000105665,0.00316995
47013,47.013,0.000105593,0.00316779
47014,47.014,0.000105521,0.00316563
47015,47.015,0.000105449,0.00316347
47016,47.016,0.000105376,0.0031612800000000003
47017,47.017,0.000105304,0.0031591199999999996
47018,47.018,0.000105232,0.00315696
47019,47.019,0.00010516,0.0031548
47020,47.02,0.000105088,0.00315264
47021,47.021,0.000105016,0.0031504799999999998
47022,47.022,0.000104944,0.00314832
47023,47.023,0.000104872,0.00314616
47024,47.024,0.0001048,0.003144
47025,47.025,0.000104729,0.00314187
47026,47.026,0.000104657,0.00313971
47027,47.027,0.000104585,0.0031375500000000002
47028,47.028,0.000104513,0.0031353899999999996
47029,47.029,0.000104441,0.00313323
47030,47.03,0.000104369,0.00313107
47031,47.031,0.000104298,0.0031289399999999998
47032,47.032,0.000104226,0.00312678
47033,47.033,0.000104154,0.0031246200000000003
47034,47.034,0.000104082,0.00312246
47035,47.035,0.000104011,0.00312033
47036,47.036,0.000103939,0.00311817
47037,47.037,0.000103867,0.00311601
47038,47.038,0.000103796,0.00311388
47039,47.039,0.000103724,0.00311172
47040,47.04,0.000103653,0.00310959
47041,47.041,0.000103581,0.00310743
47042,47.042,0.000103509,0.0031052700000000003
47043,47.043,0.000103438,0.00310314
47044,47.044,0.000103366,0.00310098
47045,47.045,0.000103295,0.00309885
47046,47.046,0.000103224,0.00309672
47047,47.047,0.000103152,0.00309456
47048,47.048,0.000103081,0.0030924299999999997
47049,47.049,0.000103009,0.00309027
47050,47.05,0.000102938,0.00308814
47051,47.051,0.000102867,0.00308601
47052,47.052,0.000102795,0.00308385
47053,47.053,0.000102724,0.00308172
47054,47.054,0.000102653,0.0030795899999999997
47055,47.055,0.000102582,0.00307746
47056,47.056,0.00010251,0.0030753
47057,47.057,0.000102439,0.00307317
47058,47.058,0.000102368,0.00307104
47059,47.059,0.000102297,0.00306891
47060,47.06,0.000102226,0.00306678
47061,47.061,0.000102155,0.00306465
47062,47.062,0.000102084,0.00306252
47063,47.063,0.000102012,0.00306036
47064,47.064,0.000101941,0.0030582300000000003
47065,47.065,0.00010187,0.0030561
47066,47.066,0.000101799,0.00305397
47067,47.067,0.000101728,0.00305184
47068,47.068,0.000101657,0.00304971
47069,47.069,0.000101587,0.00304761
47070,47.07,0.000101516,0.0030454799999999997
47071,47.071,0.000101445,0.0030433500000000002
47072,47.072,0.000101374,0.00304122
47073,47.073,0.000101303,0.00303909
47074,47.074,0.000101232,0.00303696
47075,47.075,0.000101161,0.00303483
47076,47.076,0.000101091,0.00303273
47077,47.077,0.00010102,0.0030306
47078,47.078,0.000100949,0.00302847
47079,47.079,0.000100879,0.00302637
47080,47.08,0.000100808,0.00302424
47081,47.081,0.000100737,0.0030221099999999997
47082,47.082,0.000100667,0.00302001
47083,47.083,0.000100596,0.0030178799999999997
47084,47.084,0.000100525,0.00301575
47085,47.085,0.000100455,0.00301365
47086,47.086,0.000100384,0.00301152
47087,47.087,0.000100314,0.00300942
47088,47.088,0.000100243,0.0030072899999999997
47089,47.089,0.000100173,0.00300519
47090,47.09,0.000100102,0.00300306
47091,47.091,0.000100032,0.00300096
47092,47.092,9.99615e-05,0.002998845
47093,47.093,9.98912e-05,0.002996736
47094,47.094,9.98208e-05,0.002994624
47095,47.095,9.97505e-05,0.0029925150000000003
47096,47.096,9.96802e-05,0.0029904059999999997
47097,47.097,9.96099e-05,0.002988297
47098,47.098,9.95396e-05,0.002986188
47099,47.099,9.94694e-05,0.002984082
47100,47.1,9.93992e-05,0.002981976
47101,47.101,9.9329e-05,0.00297987
47102,47.102,9.92588e-05,0.0029777640000000004
47103,47.103,9.91887e-05,0.0029756609999999997
47104,47.104,9.91186e-05,0.002973558
47105,47.105,9.90485e-05,0.002971455
47106,47.106,9.89784e-05,0.002969352
47107,47.107,9.89083e-05,0.002967249
47108,47.108,9.88383e-05,0.002965149
47109,47.109,9.87683e-05,0.0029630489999999997
47110,47.11,9.86983e-05,0.002960949
47111,47.111,9.86284e-05,0.002958852
47112,47.112,9.85584e-05,0.002956752
47113,47.113,9.84885e-05,0.002954655
47114,47.114,9.84186e-05,0.002952558
47115,47.115,9.83488e-05,0.002950464
47116,47.116,9.82789e-05,0.0029483670000000003
47117,47.117,9.82091e-05,0.002946273
47118,47.118,9.81393e-05,0.002944179
47119,47.119,9.80696e-05,0.002942088
47120,47.12,9.79998e-05,0.002939994
47121,47.121,9.79301e-05,0.002937903
47122,47.122,9.78604e-05,0.002935812
47123,47.123,9.77907e-05,0.0029337210000000002
47124,47.124,9.77211e-05,0.002931633
47125,47.125,9.76514e-05,0.0029295420000000003
47126,47.126,9.75818e-05,0.002927454
47127,47.127,9.75123e-05,0.002925369
47128,47.128,9.74427e-05,0.0029232810000000002
47129,47.129,9.73732e-05,0.002921196
47130,47.13,9.73037e-05,0.002919111
47131,47.131,9.72342e-05,0.002917026
47132,47.132,9.71647e-05,0.002914941
47133,47.133,9.70953e-05,0.002912859
47134,47.134,9.70259e-05,0.002910777
47135,47.135,9.69565e-05,0.002908695
47136,47.136,9.68871e-05,0.002906613
47137,47.137,9.68178e-05,0.0029045340000000003
47138,47.138,9.67485e-05,0.002902455
47139,47.139,9.66792e-05,0.002900376
47140,47.14,9.66099e-05,0.002898297
47141,47.141,9.65407e-05,0.002896221
47142,47.142,9.64714e-05,0.002894142
47143,47.143,9.64023e-05,0.0028920689999999997
47144,47.144,9.63331e-05,0.002889993
47145,47.145,9.62639e-05,0.0028879170000000003
47146,47.146,9.61948e-05,0.002885844
47147,47.147,9.61257e-05,0.002883771
47148,47.148,9.60566e-05,0.0028816980000000002
47149,47.149,9.59876e-05,0.002879628
47150,47.15,9.59186e-05,0.002877558
47151,47.151,9.58496e-05,0.002875488
47152,47.152,9.57806e-05,0.002873418
47153,47.153,9.57116e-05,0.0028713479999999997
47154,47.154,9.56427e-05,0.002869281
47155,47.155,9.55738e-05,0.002867214
47156,47.156,9.55049e-05,0.0028651469999999997
47157,47.157,9.5436e-05,0.00286308
47158,47.158,9.53672e-05,0.002861016
47159,47.159,9.52984e-05,0.0028589519999999997
47160,47.16,9.52296e-05,0.0028568879999999997
47161,47.161,9.51609e-05,0.002854827
47162,47.162,9.50921e-05,0.002852763
47163,47.163,9.50234e-05,0.002850702
47164,47.164,9.49547e-05,0.002848641
47165,47.165,9.48861e-05,0.002846583
47166,47.166,9.48174e-05,0.002844522
47167,47.167,9.47488e-05,0.002842464
47168,47.168,9.46802e-05,0.0028404059999999997
47169,47.169,9.46117e-05,0.0028383510000000002
47170,47.17,9.45431e-05,0.002836293
47171,47.171,9.44746e-05,0.002834238
47172,47.172,9.44061e-05,0.002832183
47173,47.173,9.43376e-05,0.002830128
47174,47.174,9.42692e-05,0.002828076
47175,47.175,9.42008e-05,0.002826024
47176,47.176,9.41324e-05,0.002823972
47177,47.177,9.4064e-05,0.00282192
47178,47.178,9.39957e-05,0.0028198710000000003
47179,47.179,9.39274e-05,0.0028178219999999998
47180,47.18,9.38591e-05,0.002815773
47181,47.181,9.37908e-05,0.002813724
47182,47.182,9.37226e-05,0.0028116779999999997
47183,47.183,9.36543e-05,0.002809629
47184,47.184,9.35861e-05,0.002807583
47185,47.185,9.3518e-05,0.00280554
47186,47.186,9.34498e-05,0.0028034939999999997
47187,47.187,9.33817e-05,0.002801451
47188,47.188,9.33136e-05,0.0027994079999999998
47189,47.189,9.32455e-05,0.002797365
47190,47.19,9.31775e-05,0.002795325
47191,47.191,9.31095e-05,0.002793285
47192,47.192,9.30415e-05,0.002791245
47193,47.193,9.29735e-05,0.002789205
47194,47.194,9.29056e-05,0.0027871679999999996
47195,47.195,9.28377e-05,0.002785131
47196,47.196,9.27698e-05,0.002783094
47197,47.197,9.27019e-05,0.002781057
47198,47.198,9.2634e-05,0.0027790199999999997
47199,47.199,9.25662e-05,0.002776986
47200,47.2,9.24984e-05,0.002774952
47201,47.201,9.24307e-05,0.0027729210000000002
47202,47.202,9.23629e-05,0.002770887
47203,47.203,9.22952e-05,0.002768856
47204,47.204,9.22275e-05,0.002766825
47205,47.205,9.21598e-05,0.002764794
47206,47.206,9.20922e-05,0.002762766
47207,47.207,9.20246e-05,0.002760738
47208,47.208,9.1957e-05,0.00275871
47209,47.209,9.18894e-05,0.002756682
47210,47.21,9.18219e-05,0.0027546569999999998
47211,47.211,9.17543e-05,0.002752629
47212,47.212,9.16869e-05,0.002750607
47213,47.213,9.16194e-05,0.0027485820000000003
47214,47.214,9.15519e-05,0.002746557
47215,47.215,9.14845e-05,0.002744535
47216,47.216,9.14171e-05,0.0027425130000000002
47217,47.217,9.13498e-05,0.002740494
47218,47.218,9.12824e-05,0.002738472
47219,47.219,9.12151e-05,0.002736453
47220,47.22,9.11478e-05,0.002734434
47221,47.221,9.10806e-05,0.002732418
47222,47.222,9.10133e-05,0.002730399
47223,47.223,9.09461e-05,0.002728383
47224,47.224,9.08789e-05,0.002726367
47225,47.225,9.08118e-05,0.002724354
47226,47.226,9.07446e-05,0.002722338
47227,47.227,9.06775e-05,0.002720325
47228,47.228,9.06104e-05,0.002718312
47229,47.229,9.05434e-05,0.0027163020000000003
47230,47.23,9.04763e-05,0.002714289
47231,47.231,9.04093e-05,0.002712279
47232,47.232,9.03424e-05,0.002710272
47233,47.233,9.02754e-05,0.002708262
47234,47.234,9.02085e-05,0.002706255
47235,47.235,9.01416e-05,0.0027042480000000002
47236,47.236,9.00747e-05,0.002702241
47237,47.237,9.00078e-05,0.0027002339999999997
47238,47.238,8.9941e-05,0.00269823
47239,47.239,8.98742e-05,0.002696226
47240,47.24,8.98074e-05,0.002694222
47241,47.241,8.97407e-05,0.002692221
47242,47.242,8.9674e-05,0.0026902199999999997
47243,47.243,8.96073e-05,0.0026882190000000004
47244,47.244,8.95406e-05,0.002686218
47245,47.245,8.94739e-05,0.002684217
47246,47.246,8.94073e-05,0.002682219
47247,47.247,8.93407e-05,0.002680221
47248,47.248,8.92742e-05,0.002678226
47249,47.249,8.92076e-05,0.002676228
47250,47.25,8.91411e-05,0.002674233
47251,47.251,8.90746e-05,0.002672238
47252,47.252,8.90081e-05,0.002670243
47253,47.253,8.89417e-05,0.002668251
47254,47.254,8.88753e-05,0.002666259
47255,47.255,8.88089e-05,0.002664267
47256,47.256,8.87425e-05,0.0026622750000000004
47257,47.257,8.86762e-05,0.002660286
47258,47.258,8.86099e-05,0.002658297
47259,47.259,8.85436e-05,0.002656308
47260,47.26,8.84774e-05,0.002654322
47261,47.261,8.84111e-05,0.0026523329999999998
47262,47.262,8.83449e-05,0.002650347
47263,47.263,8.82788e-05,0.002648364
47264,47.264,8.82126e-05,0.002646378
47265,47.265,8.81465e-05,0.002644395
47266,47.266,8.80804e-05,0.002642412
47267,47.267,8.80143e-05,0.0026404289999999997
47268,47.268,8.79483e-05,0.002638449
47269,47.269,8.78822e-05,0.002636466
47270,47.27,8.78163e-05,0.002634489
47271,47.271,8.77503e-05,0.002632509
47272,47.272,8.76844e-05,0.002630532
47273,47.273,8.76184e-05,0.002628552
47274,47.274,8.75526e-05,0.002626578
47275,47.275,8.74867e-05,0.0026246010000000003
47276,47.276,8.74209e-05,0.0026226269999999998
47277,47.277,8.73551e-05,0.002620653
47278,47.278,8.72893e-05,0.002618679
47279,47.279,8.72235e-05,0.002616705
47280,47.28,8.71578e-05,0.0026147339999999996
47281,47.281,8.70921e-05,0.002612763
47282,47.282,8.70264e-05,0.0026107920000000002
47283,47.283,8.69608e-05,0.002608824
47284,47.284,8.68951e-05,0.0026068529999999997
47285,47.285,8.68296e-05,0.002604888
47286,47.286,8.6764e-05,0.00260292
47287,47.287,8.66984e-05,0.002600952
47288,47.288,8.66329e-05,0.002598987
47289,47.289,8.65674e-05,0.002597022
47290,47.29,8.6502e-05,0.00259506
47291,47.291,8.64365e-05,0.002593095
47292,47.292,8.63711e-05,0.002591133
47293,47.293,8.63058e-05,0.002589174
47294,47.294,8.62404e-05,0.002587212
47295,47.295,8.61751e-05,0.002585253
47296,47.296,8.61098e-05,0.002583294
47297,47.297,8.60445e-05,0.002581335
47298,47.298,8.59793e-05,0.002579379
47299,47.299,8.5914e-05,0.00257742
47300,47.3,8.58488e-05,0.002575464
47301,47.301,8.57837e-05,0.0025735109999999997
47302,47.302,8.57185e-05,0.002571555
47303,47.303,8.56534e-05,0.0025696020000000003
47304,47.304,8.55883e-05,0.002567649
47305,47.305,8.55233e-05,0.002565699
47306,47.306,8.54583e-05,0.002563749
47307,47.307,8.53933e-05,0.002561799
47308,47.308,8.53283e-05,0.002559849
47309,47.309,8.52633e-05,0.0025578989999999998
47310,47.31,8.51984e-05,0.002555952
47311,47.311,8.51335e-05,0.002554005
47312,47.312,8.50686e-05,0.002552058
47313,47.313,8.50038e-05,0.002550114
47314,47.314,8.4939e-05,0.0025481699999999998
47315,47.315,8.48742e-05,0.002546226
47316,47.316,8.48094e-05,0.0025442819999999997
47317,47.317,8.47447e-05,0.002542341
47318,47.318,8.468e-05,0.0025404
47319,47.319,8.46153e-05,0.002538459
47320,47.32,8.45507e-05,0.002536521
47321,47.321,8.44861e-05,0.002534583
47322,47.322,8.44215e-05,0.002532645
47323,47.323,8.43569e-05,0.002530707
47324,47.324,8.42924e-05,0.002528772
47325,47.325,8.42278e-05,0.002526834
47326,47.326,8.41634e-05,0.002524902
47327,47.327,8.40989e-05,0.002522967
47328,47.328,8.40345e-05,0.002521035
47329,47.329,8.39701e-05,0.002519103
47330,47.33,8.39057e-05,0.002517171
47331,47.331,8.38413e-05,0.0025152390000000003
47332,47.332,8.3777e-05,0.00251331
47333,47.333,8.37127e-05,0.002511381
47334,47.334,8.36485e-05,0.0025094550000000003
47335,47.335,8.35842e-05,0.0025075260000000004
47336,47.336,8.352e-05,0.0025056
47337,47.337,8.34558e-05,0.002503674
47338,47.338,8.33917e-05,0.002501751
47339,47.339,8.33275e-05,0.0024998250000000002
47340,47.34,8.32634e-05,0.002497902
47341,47.341,8.31994e-05,0.002495982
47342,47.342,8.31353e-05,0.0024940590000000003
47343,47.343,8.30713e-05,0.002492139
47344,47.344,8.30073e-05,0.0024902189999999997
47345,47.345,8.29434e-05,0.002488302
47346,47.346,8.28794e-05,0.002486382
47347,47.347,8.28155e-05,0.002484465
47348,47.348,8.27516e-05,0.002482548
47349,47.349,8.26878e-05,0.0024806340000000002
47350,47.35,8.2624e-05,0.0024787200000000002
47351,47.351,8.25602e-05,0.002476806
47352,47.352,8.24964e-05,0.0024748920000000002
47353,47.353,8.24327e-05,0.002472981
47354,47.354,8.2369e-05,0.0024710699999999997
47355,47.355,8.23053e-05,0.002469159
47356,47.356,8.22416e-05,0.002467248
47357,47.357,8.2178e-05,0.00246534
47358,47.358,8.21144e-05,0.0024634319999999998
47359,47.359,8.20508e-05,0.002461524
47360,47.36,8.19873e-05,0.0024596189999999997
47361,47.361,8.19238e-05,0.0024577139999999997
47362,47.362,8.18603e-05,0.0024558089999999998
47363,47.363,8.17968e-05,0.0024539040000000002
47364,47.364,8.17334e-05,0.002452002
47365,47.365,8.167e-05,0.0024500999999999998
47366,47.366,8.16066e-05,0.0024481980000000004
47367,47.367,8.15433e-05,0.002446299
47368,47.368,8.148e-05,0.0024444
47369,47.369,8.14167e-05,0.002442501
47370,47.37,8.13534e-05,0.002440602
47371,47.371,8.12902e-05,0.002438706
47372,47.372,8.1227e-05,0.00243681
47373,47.373,8.11638e-05,0.002434914
47374,47.374,8.11006e-05,0.002433018
47375,47.375,8.10375e-05,0.002431125
47376,47.376,8.09744e-05,0.002429232
47377,47.377,8.09114e-05,0.002427342
47378,47.378,8.08483e-05,0.002425449
47379,47.379,8.07853e-05,0.002423559
47380,47.38,8.07223e-05,0.002421669
47381,47.381,8.06594e-05,0.002419782
47382,47.382,8.05965e-05,0.002417895
47383,47.383,8.05336e-05,0.002416008
47384,47.384,8.04707e-05,0.002414121
47385,47.385,8.04079e-05,0.002412237
47386,47.386,8.03451e-05,0.002410353
47387,47.387,8.02823e-05,0.002408469
47388,47.388,8.02195e-05,0.002406585
47389,47.389,8.01568e-05,0.002404704
47390,47.39,8.00941e-05,0.002402823
47391,47.391,8.00315e-05,0.002400945
47392,47.392,7.99688e-05,0.0023990640000000002
47393,47.393,7.99062e-05,0.002397186
47394,47.394,7.98436e-05,0.002395308
47395,47.395,7.97811e-05,0.002393433
47396,47.396,7.97186e-05,0.002391558
47397,47.397,7.96561e-05,0.002389683
47398,47.398,7.95936e-05,0.002387808
47399,47.399,7.95312e-05,0.002385936
47400,47.4,7.94688e-05,0.002384064
47401,47.401,7.94064e-05,0.002382192
47402,47.402,7.9344e-05,0.00238032
47403,47.403,7.92817e-05,0.0023784509999999997
47404,47.404,7.92194e-05,0.002376582
47405,47.405,7.91572e-05,0.0023747160000000002
47406,47.406,7.90949e-05,0.002372847
47407,47.407,7.90327e-05,0.0023709810000000003
47408,47.408,7.89706e-05,0.002369118
47409,47.409,7.89084e-05,0.002367252
47410,47.41,7.88463e-05,0.0023653890000000003
47411,47.411,7.87842e-05,0.002363526
47412,47.412,7.87221e-05,0.002361663
47413,47.413,7.86601e-05,0.002359803
47414,47.414,7.85981e-05,0.002357943
47415,47.415,7.85361e-05,0.002356083
47416,47.416,7.84742e-05,0.002354226
47417,47.417,7.84123e-05,0.002352369
47418,47.418,7.83504e-05,0.002350512
47419,47.419,7.82885e-05,0.002348655
47420,47.42,7.82267e-05,0.002346801
47421,47.421,7.81649e-05,0.002344947
47422,47.422,7.81031e-05,0.002343093
47423,47.423,7.80414e-05,0.002341242
47424,47.424,7.79797e-05,0.002339391
47425,47.425,7.7918e-05,0.00233754
47426,47.426,7.78564e-05,0.002335692
47427,47.427,7.77947e-05,0.002333841
47428,47.428,7.77331e-05,0.002331993
47429,47.429,7.76716e-05,0.0023301479999999998
47430,47.43,7.761e-05,0.0023282999999999997
47431,47.431,7.75485e-05,0.0023264550000000003
47432,47.432,7.74871e-05,0.002324613
47433,47.433,7.74256e-05,0.002322768
47434,47.434,7.73642e-05,0.002320926
47435,47.435,7.73028e-05,0.002319084
47436,47.436,7.72415e-05,0.002317245
47437,47.437,7.71801e-05,0.0023154029999999997
47438,47.438,7.71188e-05,0.002313564
47439,47.439,7.70576e-05,0.0023117280000000003
47440,47.44,7.69963e-05,0.002309889
47441,47.441,7.69351e-05,0.002308053
47442,47.442,7.68739e-05,0.002306217
47443,47.443,7.68128e-05,0.002304384
47444,47.444,7.67516e-05,0.0023025479999999997
47445,47.445,7.66906e-05,0.002300718
47446,47.446,7.66295e-05,0.0022988849999999996
47447,47.447,7.65685e-05,0.002297055
47448,47.448,7.65075e-05,0.002295225
47449,47.449,7.64465e-05,0.002293395
47450,47.45,7.63855e-05,0.002291565
47451,47.451,7.63246e-05,0.002289738
47452,47.452,7.62637e-05,0.002287911
47453,47.453,7.62029e-05,0.002286087
47454,47.454,7.61421e-05,0.002284263
47455,47.455,7.60813e-05,0.002282439
47456,47.456,7.60205e-05,0.002280615
47457,47.457,7.59598e-05,0.002278794
47458,47.458,7.5899e-05,0.00227697
47459,47.459,7.58384e-05,0.002275152
47460,47.46,7.57777e-05,0.002273331
47461,47.461,7.57171e-05,0.002271513
47462,47.462,7.56565e-05,0.002269695
47463,47.463,7.5596e-05,0.00226788
47464,47.464,7.55354e-05,0.002266062
47465,47.465,7.54749e-05,0.002264247
47466,47.466,7.54145e-05,0.002262435
47467,47.467,7.5354e-05,0.00226062
47468,47.468,7.52936e-05,0.002258808
47469,47.469,7.52333e-05,0.002256999
47470,47.47,7.51729e-05,0.002255187
47471,47.471,7.51126e-05,0.002253378
47472,47.472,7.50523e-05,0.002251569
47473,47.473,7.4992e-05,0.00224976
47474,47.474,7.49318e-05,0.0022479540000000004
47475,47.475,7.48716e-05,0.002246148
47476,47.476,7.48115e-05,0.002244345
47477,47.477,7.47513e-05,0.002242539
47478,47.478,7.46912e-05,0.0022407359999999997
47479,47.479,7.46311e-05,0.0022389330000000002
47480,47.48,7.45711e-05,0.0022371329999999997
47481,47.481,7.45111e-05,0.002235333
47482,47.482,7.44511e-05,0.0022335330000000002
47483,47.483,7.43911e-05,0.002231733
47484,47.484,7.43312e-05,0.002229936
47485,47.485,7.42713e-05,0.002228139
47486,47.486,7.42115e-05,0.0022263450000000002
47487,47.487,7.41516e-05,0.0022245480000000002
47488,47.488,7.40918e-05,0.002222754
47489,47.489,7.4032e-05,0.00222096
47490,47.49,7.39723e-05,0.002219169
47491,47.491,7.39126e-05,0.002217378
47492,47.492,7.38529e-05,0.002215587
47493,47.493,7.37933e-05,0.002213799
47494,47.494,7.37336e-05,0.0022120079999999997
47495,47.495,7.3674e-05,0.00221022
47496,47.496,7.36145e-05,0.002208435
47497,47.497,7.3555e-05,0.00220665
47498,47.498,7.34955e-05,0.002204865
47499,47.499,7.3436e-05,0.00220308
47500,47.5,7.33766e-05,0.002201298
47501,47.501,7.33171e-05,0.0021995129999999997
47502,47.502,7.32578e-05,0.002197734
47503,47.503,7.31984e-05,0.002195952
47504,47.504,7.31391e-05,0.002194173
47505,47.505,7.30798e-05,0.002192394
47506,47.506,7.30206e-05,0.002190618
47507,47.507,7.29614e-05,0.002188842
47508,47.508,7.29022e-05,0.002187066
47509,47.509,7.2843e-05,0.00218529
47510,47.51,7.27839e-05,0.0021835170000000003
47511,47.511,7.27248e-05,0.0021817440000000002
47512,47.512,7.26657e-05,0.002179971
47513,47.513,7.26067e-05,0.002178201
47514,47.514,7.25477e-05,0.002176431
47515,47.515,7.24887e-05,0.002174661
47516,47.516,7.24297e-05,0.002172891
47517,47.517,7.23708e-05,0.002171124
47518,47.518,7.23119e-05,0.0021693570000000002
47519,47.519,7.22531e-05,0.0021675929999999998
47520,47.52,7.21943e-05,0.002165829
47521,47.521,7.21355e-05,0.0021640649999999997
47522,47.522,7.20767e-05,0.002162301
47523,47.523,7.2018e-05,0.00216054
47524,47.524,7.19593e-05,0.002158779
47525,47.525,7.19006e-05,0.002157018
47526,47.526,7.1842e-05,0.00215526
47527,47.527,7.17834e-05,0.002153502
47528,47.528,7.17248e-05,0.0021517439999999997
47529,47.529,7.16663e-05,0.0021499889999999997
47530,47.53,7.16078e-05,0.0021482339999999997
47531,47.531,7.15493e-05,0.0021464789999999997
47532,47.532,7.14908e-05,0.0021447239999999998
47533,47.533,7.14324e-05,0.002142972
47534,47.534,7.1374e-05,0.00214122
47535,47.535,7.13157e-05,0.002139471
47536,47.536,7.12574e-05,0.002137722
47537,47.537,7.11991e-05,0.002135973
47538,47.538,7.11408e-05,0.002134224
47539,47.539,7.10826e-05,0.0021324779999999997
47540,47.54,7.10244e-05,0.002130732
47541,47.541,7.09662e-05,0.002128986
47542,47.542,7.09081e-05,0.002127243
47543,47.543,7.085e-05,0.0021255000000000002
47544,47.544,7.07919e-05,0.002123757
47545,47.545,7.07339e-05,0.002122017
47546,47.546,7.06758e-05,0.002120274
47547,47.547,7.06179e-05,0.002118537
47548,47.548,7.05599e-05,0.0021167969999999997
47549,47.549,7.0502e-05,0.0021150599999999998
47550,47.55,7.04441e-05,0.002113323
47551,47.551,7.03863e-05,0.0021115889999999997
47552,47.552,7.03285e-05,0.002109855
47553,47.553,7.02707e-05,0.002108121
47554,47.554,7.02129e-05,0.0021063870000000004
47555,47.555,7.01552e-05,0.002104656
47556,47.556,7.00975e-05,0.002102925
47557,47.557,7.00398e-05,0.002101194
47558,47.558,6.99822e-05,0.002099466
47559,47.559,6.99246e-05,0.002097738
47560,47.56,6.9867e-05,0.00209601
